"Steam ID","Name","Kills","Deaths","K/D","Max kill streak","Kill(s) / minute","Death(s) / minute","Max death streak","Max TK streak","Death by TK","Death by TK Streak","(aprox.) Longest life min.","(aprox.) Shortest life secs.","Nemesis","Victim","Combat Effectiveness","Support Points","Defensive Points","Offensive Points","Weapons","Death by Weapons"
"76561198319360994","(WTH) ㋡ Crusaderxx ❀","73","46","1.59","14","0.85","0.54","7","0","1","1","647","28","{""🅲ˇ三个点ˇ"":1,""🅲ˇThree3ˇ"":1,""🅲ˇVergissmeinnicht"":1,""🅲ˇHalloween∞ˇ"":1,""🅲ˇRookie"":2,""🅲ˇ音尘绝"":1,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":4,""🅲ˇWuHuLoveYoonaˇ"":1,""🅲ˇmONESY666∞⚡"":2,""🅲ˇElixir_小国ˇ"":2,""🅲ˇManagerˇ"":1,""Oasis"":1,""🅲ˇ真白shinakoˇ"":1,""🅲ˇAlituofo小女孩ˇ"":2,""chebelFIOR"":2,""🅲ˇTony9478"":2,""🅲ˇLancerzzzˇ"":1,""周茂凯"":1,""Kobe Bryant"":2,""Nagawa"":1,""🅲ˇ抢镜的最佳路人"":4,""突破王"":1,""leo.messi"":1,""🅲ˇ薇尔莉特Violetˇ"":8,""2Teng"":1,""🅲ˇ小七se7enˇ"":1}","{""🅲ˇThree3ˇ"":1,""🅲ˇVergissmeinnicht"":1,""🅲ˇFirst Baturuˇ"":1,""🅲ˇHalloween∞ˇ"":2,""🅲ˇRookie"":4,""🅲ˇ音尘绝"":3,""🅲ˇヅ KÖalaˇ"":2,""🅲 ˆ Seer ˆ"":1,""🅲ˇWuHuLoveYoonaˇ"":1,""🅲ˇElixir_小国ˇ"":1,""🅲ˇManagerˇ"":6,""Oasis"":2,""🅲ˇ真白shinakoˇ"":1,""🅲ˇAlituofo小女孩ˇ"":3,""🅲ˇSUNˇ"":2,""chebelFIOR"":5,""Zywa小树人"":3,""🅲 ˇ特纳ˇ"":2,""🅲ˇ黑夜不过白昼ˇ"":3,""🅲ˇTony9478"":1,""🅲ˇLancerzzzˇ"":2,""🅲ˇ石崎川ˇ"":7,""Kobe Bryant"":4,""Nagawa"":3,""🅲ˇaYa~Loongya！"":3,""🅲ˇ薇尔莉特Violetˇ"":3,""🅲ˇ空均宇ˇ"":1,""🅲ˇ小七se7enˇ"":1,""Khonsu"":1,""🅲ˇSleep a Summerˇ"":3}","526","480","220","1060","{""MG42"":64,""MP40"":3,""STG44"":4,""KARABINER 98K"":2}","{""155MM HOWITZER [M114]"":4,""M1918A2 BAR"":1,""M1A1 THOMPSON"":1,""M97 TRENCH GUN"":1,""M1903 SPRINGFIELD"":2,""37MM CANNON [Stuart M5A1]"":1,""BROWNING M1919"":3,""76MM M1 GUN [Sherman M4A3E2(76)]"":1,""S-MINE"":1,""BAZOOKA"":1,""SATCHEL"":1,""COAXIAL M1919 [Sherman M4A3(75)W]"":2,""M1 CARBINE"":1,""M6 37mm [M8 Greyhound]"":1,""M1 GARAND"":25}"
"76561198149177231","(CCP) RisingZedong","32","4","8","12","0.37","0.05","2","2","0","0","1330","55","{""2Teng"":1,""🅲ˇ303_Lcdˇ"":1,""🅲ˇ音尘绝"":1,""🅲ˇHalloween∞ˇ"":1}","{""🅲ˇ三个点ˇ"":1,""🅲 ˇWONIUˇ"":2,""🅲ˇ西德4000ˇ"":1,""🅲ˇFirst Baturuˇ"":1,""🅲ˇRookie"":1,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":1,""🅲ˇヅ KÖalaˇ"":1,""🅲 ˆ Seer ˆ"":1,""🅲ˇManagerˇ"":3,""🅲ˇAlituofo小女孩ˇ"":1,""chebelFIOR"":3,""🅲 ˇ特纳ˇ"":1,""🅲ˇTony9478"":1,""🅲ˇ303_Lcdˇ"":1,""🅲ˇ石崎川ˇ"":1,""乔小乔"":2,""leo.messi"":1,""🅲ˇ薇尔莉特Violetˇ"":2,""2Teng"":2,""𝓢𝓧-𝓲𝓪𝓷𝓰"":1,""🅲ˇ小七se7enˇ"":1,""🅲ˇSleep a Summerˇ"":3}","777","20","1420","240","{""KARABINER 98K"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":7,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":8,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":15,""COAXIAL MG34 [Sd.Kfz.161 Panzer IV]"":1}","{""M1A1 THOMPSON"":1,""M97 TRENCH GUN"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2}"
"76561198014415605","itsm0no","0","0","0","0","0","0","0","0","0","0","0","9999","{}","{}","0","0","1760","0","{}","{}"
"76561198306338068","🅲ˇaYa~Loongya！","20","68","0.29","2","0.23","0.8","11","0","2","1","194","20","{""(WTH) Dorbian"":1,""(WTH) Alf"":4,""(WTH) Zhong Xina"":1,""(WTH) Guinness"":1,""(WTH) Desper"":2,""🅷 (WTH) matziti"":6,""(WTH) AlexGZ"":3,""(WTH) Slappy"":8,""(WTH) Conor"":2,""(WTH) Drachi ッ"":1,""(WTH) ya boy"":2,""(WTH) J4nnis"":1,""(WTH) GingerSlushii"":2,""(WTH) Lehtikylä"":2,""[WTH] Mike Lawry 유"":1,""(WTH) Junior你狗屎"":3,""(WTH) ㋡ Crusaderxx ❀"":3,""(WTH) MDMaris"":3,""(WTH) era"":3,""(WTH) Sgt. Rico"":1,""(WTH) Zota"":1,""(WTH) Raptor uK™"":1,""(WTH) ✯Kongo"":6,""(WTH) GØBLYAXX ❀"":1,""(WTH) gavrich"":7,""(WTH)✨ Tourop ✨"":2}","{""(WTH) Dorbian"":1,""(WTH) Alf"":2,""(WTH) Guinness"":1,""🅷 (WTH) matziti"":3,""(WTH) Conor"":1,""(WTH) Drachi ッ"":2,""(WTH) J4nnis"":1,""(WTH) MDMaris"":3,""(WTH) Zota"":2,""(WTH) Wolfi"":2,""(WTH) ✯Kongo"":1,""(WTH) GØBLYAXX ❀"":1}","142","582","940","140","{""M1 CARBINE"":20}","{""STG44"":6,""GEWEHR 43"":24,""PANZERSCHRECK"":1,""S-MINE"":1,""150MM HOWITZER [sFH 18]"":7,""COAXIAL MG34 [Sd.Kfz.234 Puma]"":1,""M43 STIELHANDGRANATE"":1,""MG42"":13,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":1,""KARABINER 98K"":6,""FG42 x4"":6,""MP40"":1}"
"76561198897834293","🅲ˇFirst Baturuˇ","39","56","0.7","5","0.46","0.66","10","0","2","1","343","16","{""(CCP) Harry"":1,""(WTH) Dorbian"":1,""(WTH) Alf"":2,""(WTH) Voape"":2,""(WTH) Zhong Xina"":2,""(WTH) Neffex"":3,""(WTH) .spxnk"":2,""(WTH) Desper"":4,""(WTH) BABY SharK ｼ 2.0"":2,""🅷 (WTH) matziti"":2,""(WTH) John ツ"":1,""(WTH) DrDoof"":1,""(WTH) AlexGZ"":1,""(WTH) Slappy"":4,""(WTH) Conor"":2,""(WTH) ya boy"":5,""(WTH) GingerSlushii"":1,""(WTH) Lehtikylä"":2,""[WTH] Mike Lawry 유"":2,""(CCP) RisingZedong"":1,""(WTH) ㋡ Crusaderxx ❀"":1,""(WTH) era"":5,""(WTH) Raptor uK™"":1,""(WTH) GØBLYAXX ❀"":1,""(WTH) gavrich"":2,""(WTH) GΣRMANXX ❀"":3,""(WTH)✨ Tourop ✨"":2}","{""(WTH) KAISER Mtbb"":1,""(WTH) Dorbian"":2,""(WTH) Alf"":2,""(WTH) Voape"":4,""(WTH) Zhong Xina"":1,""(WTH) Neffex"":2,""(WTH) Desper"":1,""🅷 (WTH) matziti"":1,""(WTH) DrDoof"":1,""(WTH) Slappy"":1,""(WTH) Drachi ッ"":1,""(WTH) J4nnis"":1,""(WTH) GingerSlushii"":1,""(WTH) Lehtikylä"":3,""[WTH] Mike Lawry 유"":1,""(WTH) era"":2,""(WTH) Zota"":2,""(WTH) Raptor uK™"":5,""(WTH) Wolfi"":2,""(WTH) ✯Kongo"":3,""(WTH) GΣRMANXX ❀"":2}","309","427","940","140","{""BAZOOKA"":1,""M1 GARAND"":27,""BROWNING M1919"":5,""M97 TRENCH GUN"":6}","{""STG44"":6,""GEWEHR 43"":22,""PANZERSCHRECK"":1,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":2,""150MM HOWITZER [sFH 18]"":2,""COAXIAL MG34 [Sd.Kfz.234 Puma]"":1,""HULL MG34 [Sd.Kfz.161 Panzer IV]"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1,""MG42"":15,""KARABINER 98K"":1,""FG42 x4"":2,""MP40"":1}"
"76561198068495997","(WTH) HoneyBadger","0","5","0","0","0","0.06","5","0","0","0","1977","71","{""leo.messi"":1,""🅲ˇ8da2kˇ"":1,""🅲ˇ三个点ˇ"":1,""🅲ˇ抢镜的最佳路人"":1,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":1}","{}","461","235","1360","320","{}","{""M1 GARAND"":1,""BROWNING M1919"":1,""PRECISION STRIKE"":1,""155MM HOWITZER [M114]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":1}"
"76561197962345879","(WTH)✨ Tourop ✨","31","10","3.1","12","0.36","0.12","6","1","0","0","2138","34","{""🅲ˇRookie"":1,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":2,""🅲 ˆ Seer ˆ"":1,""🅲ˇAlituofo小女孩ˇ"":1,""chebelFIOR"":1,""🅲ˇ捷森猪猪Jason_piggyˇ"":1,""Kobe Bryant"":1,""🅲ˇ抢镜的最佳路人"":1,""🅲ˇ空均宇ˇ"":1}","{""🅲ˇ三个点ˇ"":1,""🅲ˇ西德4000ˇ"":2,""🅲ˇFirst Baturuˇ"":2,""🅲ˇ音尘绝"":2,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":2,""🅲 ˆ Seer ˆ"":1,""🅲ˇManagerˇ"":1,""Oasis"":1,""🅲ˇSUNˇ"":1,""Zywa小树人"":2,""🅲ˇ303_Lcdˇ"":2,""🅲ˇLancerzzzˇ"":2,""🅲ˇ石崎川ˇ"":1,""Nagawa"":1,""乔小乔"":1,""🅲ˇaYa~Loongya！"":2,""🅲ˇ薇尔莉特Violetˇ"":1,""🅲ˇpangfˇ"":1,""2Teng"":1,""𝓢𝓧-𝓲𝓪𝓷𝓰"":1,""🅲ˇ空均宇ˇ"":1,""🅲ˇ小七se7enˇ"":1,""🅲ˇSleep a Summerˇ"":1}","641","155","1240","380","{""MP40"":1,""20MM KWK 30 [Sd.Kfz.121 Luchs]"":2,""COAXIAL MG34 [Sd.Kfz.121 Luchs]"":3,""COAXIAL MG34 [Sd.Kfz.181 Tiger 1]"":5,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":20}","{""SATCHEL"":1,""M1 GARAND"":5,""155MM HOWITZER [M114]"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2,""COAXIAL M1919 [Sherman M4A3E2(76)]"":1}"
"76561199136445893","𝓢𝓧-𝓲𝓪𝓷𝓰","4","9","0.44","4","0.05","0.11","7","0","1","1","1504","95","{""(WTH) KAISER Mtbb"":1,""(WTH) BABY SharK ｼ 2.0"":1,""(wth) Lenny"":1,""Lazei"":1,""(CCP) RisingZedong"":1,""(WTH) Wolfi"":1,""(WTH) gavrich"":1,""(WTH) GΣRMANXX ❀"":1,""(WTH)✨ Tourop ✨"":1}","{""(WTH) MDMaris"":1,""(WTH) ✯Kongo"":1,""(WTH) Raptor uK™"":1,""(WTH) GØBLYAXX ❀"":1}","535","355","1460","120","{""M1 GARAND"":4}","{""STG44"":1,""GEWEHR 43"":3,""PANZERSCHRECK"":1,""150MM HOWITZER [sFH 18]"":1,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":2}"
"76561198375428541","🅲ˇ西德4000ˇ","0","10","0","0","0","0.12","10","0","0","0","1394","93","{""(WTH) Zota"":1,""(wth) Lenny"":3,""(WTH) AlexGZ"":1,""(CCP) RisingZedong"":1,""(WTH)✨ Tourop ✨"":2,""[WTH] Mike Lawry 유"":2}","{}","748","0","1620","80","{}","{""GEWEHR 43"":2,""PANZERSCHRECK"":2,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":5}"
"76561198290878846","(WTH) Dorbian","62","65","0.95","7","0.73","0.76","5","0","0","0","256","14","{""🅲ˇVergissmeinnicht"":1,""🅲ˇFirst Baturuˇ"":2,""🅲ˇHalloween∞ˇ"":2,""🅲ˇRookie"":4,""🅲 ˇ 脑袋不空空的如也酱 ˇ"":2,""🅲ˇヅ KÖalaˇ"":4,""🅲 ˆ Seer ˆ"":2,""🅲ˇWuHuLoveYoonaˇ"":1,""🅲ˇmONESY666∞⚡"":3,""🅲ˇElixir_小国ˇ"":3,""🅲ˇManagerˇ"":3,""Oasis"":1,""🅲ˇAlituofo小女孩ˇ"":1,""chebelFIOR"":7,""Zywa小树人"":1,""🅲 ˇ特纳ˇ"":1,""🅲ˇ晨洋ˇBABA"":3,""🅲ˇ黑夜不过白昼ˇ"":5,""周茂凯"":1,""🅲ˇ石崎川ˇ"":5,""Kobe Bryant"":1,""Nagawa"":2,""🅲ˇ抢镜的最佳路人"":3,""leo.messi"":3,""🅲ˇaYa~Loongya！"":1,""🅲ˇ薇尔莉特Violetˇ"":1,""🅲ˇ小七se7enˇ"":1,""🅲ˇSleep a Summerˇ"":1}","{""🅲ˇ三个点ˇ"":1,""🅲ˇFirst Baturuˇ"":1,""🅲ˇHalloween∞ˇ"":7,""🅲ˇ音尘绝"":1,""🅲ˇヅ KÖalaˇ"":2,""🅲ˇWuHuLoveYoonaˇ"":1,""🅲ˇmONESY666∞⚡"":8,""🅲ˇElixir_小国ˇ"":2,""🅲ˇManagerˇ"":4,""🅲ˇAlituofo小女孩ˇ"":1,""🅲ˇSUNˇ"":2,""chebelFIOR"":4,""Zywa小树人"":3,""🅲ˇ黑夜不过白昼ˇ"":3,""🅲ˇTony9478"":1,""🅲ˇLancerzzzˇ"":1,""周茂凯"":1,""🅲ˇ石崎川ˇ"":8,""Kobe Bryant"":3,""leo.messi"":2,""🅲ˇaYa~Loongya！"":1,""🅲ˇ薇尔莉特Violetˇ"":2,""🅲ˇ空均宇ˇ"":1,""Khonsu"":2}","477","1280","260","1000","{""GEWEHR 43"":61,""M43 STIELHANDGRANATE"":1}","{""155MM HOWITZER [M114]"":3,""M1918A2 BAR"":1,""M1A1 THOMPSON"":1,""M97 TRENCH GUN"":2,""MK2 GRENADE"":1,""75MM CANNON [Sherman M4A3(75)W]"":1,""COAXIAL M1919 [Sherman M4A3E2(76)]"":2,""M2 AP MINE"":1,""76MM M1 GUN [Sherman M4A3E2(76)]"":2,""M1 CARBINE"":4,""M6 37mm [M8 Greyhound]"":1,""M1 GARAND"":46}"
"76561199030512093","🅲ˇHalloween∞ˇ","42","65","0.65","7","0.49","0.76","12","0","3","1","238","18","{""(WTH) KAISER Mtbb"":3,""(WTH) Dorbian"":7,""(WTH) Alf"":4,""(WTH) Zhong Xina"":1,""(WTH) Neffex"":1,""(WTH) Guinness"":2,""(WTH) BABY SharK ｼ 2.0"":1,""🅷 (WTH) matziti"":2,""(wth) Lenny"":1,""Lazei"":1,""(WTH) John ツ"":1,""(WTH) DrDoof"":1,""(WTH) AlexGZ"":1,""(WTH) Slappy"":4,""(WTH) Drachi ッ"":1,""(WTH) ya boy"":6,""(WTH) J4nnis"":4,""(WTH) Lehtikylä"":1,""[WTH] Mike Lawry 유"":1,""(WTH) Junior你狗屎"":5,""(WTH) ㋡ Crusaderxx ❀"":2,""(WTH) MDMaris"":1,""(WTH) era"":1,""(WTH) Sgt. Rico"":3,""(WTH) Zota"":2,""(WTH) ✯Kongo"":2,""(WTH) gavrich"":3,""(WTH) GΣRMANXX ❀"":3}","{""(WTH) KAISER Mtbb"":1,""(WTH) Dorbian"":2,""(WTH) Alf"":5,""(WTH) Zhong Xina"":1,""(WTH) Guinness"":1,""(WTH) Desper"":1,""(WTH) BABY SharK ｼ 2.0"":1,""🅷 (WTH) matziti"":1,""Lazei"":1,""(WTH) DrDoof"":3,""(WTH) AlexGZ"":3,""(WTH)Watsonater3000"":1,""(WTH) Conor"":1,""(WTH) Drachi ッ"":3,""(WTH) J4nnis"":1,""(WTH) GingerSlushii"":1,""(CCP) RisingZedong"":1,""(WTH) Junior你狗屎"":7,""(WTH) ㋡ Crusaderxx ❀"":1,""(WTH) era"":3,""(WTH) Sgt. Rico"":1,""(WTH) ✯Kongo"":1,""(WTH) GΣRMANXX ❀"":1}","296","175","1000","60","{""BAZOOKA"":1,""M1 GARAND"":28,""M1A1 THOMPSON"":13}","{""STG44"":10,""GEWEHR 43"":26,""150MM HOWITZER [sFH 18]"":3,""M43 STIELHANDGRANATE"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1,""MG42"":15,""KARABINER 98K"":3,""FG42 x4"":5,""MP40"":1}"
"76561198968709320","🅲 ˇ特纳ˇ","11","13","0.85","7","0.13","0.15","5","0","0","0","1329","37","{""(WTH) .spxnk"":1,""(WTH) Desper"":2,""(wth) Lenny"":1,""(WTH) Slappy"":1,""(WTH) GingerSlushii"":1,""(CCP) RisingZedong"":1,""(WTH) ㋡ Crusaderxx ❀"":2,""(WTH) Critical"":1,""(WTH) era"":1,""(WTH) gavrich"":2}","{""(WTH) Alf"":2,""(WTH) era"":1,""(WTH) AlexGZ"":1,""(WTH) Dorbian"":1,""(WTH) Guinness"":1,""(WTH) ✯Kongo"":1,""(WTH) Raptor uK™"":1,""(WTH) GingerSlushii"":3}","614","145","1520","0","{""HULL M1919 [Sherman M4A3(75)W]"":2,""75MM CANNON [Sherman M4A3(75)W]"":3,""HULL M1919 [Sherman M4A3E2(76)]"":4,""COAXIAL M1919 [Sherman M4A3(75)W]"":2}","{""MG42"":3,""STG44"":1,""GEWEHR 43"":1,""PANZERSCHRECK"":3,""PRECISION STRIKE"":1,""150MM HOWITZER [sFH 18]"":2,""75MM CANNON [Sd.Kfz.161 Panzer IV]"":1,""88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]"":1}"
"76561199125165296","🅲ˇElixir_小国ˇ","65","40","1.62","12","0.78","0.48","7","0","2","1","562","23","{""(WTH) KAISER Mtbb"":1,""(WTH) Dorbian"":2,""(WTH) Alf"":1,""(WTH) Zhong Xina"":1,""(WTH) .spxnk"":1,""(WTH) Desper"":1,""(wth) Lenny"":1,""Lazei"":2,""(WTH) DrDoof"":1,""(WTH) AlexGZ"":1,""(WTH) Slappy"":1,""(WTH)Watsonater3000"":1,""(WTH) J4nnis"":2,""(WTH) GingerSlushii"":1,""(WTH) Lehtikylä"":2,""[WTH] Mike Lawry 유"":2,""(WTH) Junior你狗屎"":3,""(WTH) ㋡ Crusaderxx ❀"":1,""(WTH) Critical"":1,""(WTH) era"":1,""(WTH) Sgt. Rico"":5,""(WTH) Zota"":1,""(WTH) gavrich"":7}","{""(WTH) KAISER Mtbb"":1,""(WTH) ByteSized"":1,""(WTH) Dorbian"":3,""(WTH) Zhong Xina"":1,""(WTH) Neffex"":1,""(WTH) .spxnk"":2,""Lazei"":3,""(WTH) DrDoof"":11,""(WTH) AlexGZ"":5,""(WTH) Slappy"":1,""(WTH)Watsonater3000"":5,""(WTH) Conor"":1,""(WTH) GingerSlushii"":2,""(WTH) Lehtikylä"":12,""[WTH] Mike Lawry 유"":3,""(WTH) Junior你狗屎"":4,""(WTH) ㋡ Crusaderxx ❀"":2,""(WTH) era"":2,""(WTH) Sgt. Rico"":3,""(WTH) Zota"":1,""(WTH) Wolfi"":1}","377","175","980","40","{""M1 GARAND"":64,""BROWNING M1919"":1}","{""STG44"":5,""GEWEHR 43"":11,""BOMBING RUN"":1,""150MM HOWITZER [sFH 18]"":7,""M43 STIELHANDGRANATE"":1,""50mm KwK 39/1 [Sd.Kfz.234 Puma]"":1,""MG42"":1,""KARABINER 98K"":6,""FG42 x4"":5,""MP40"":2}"
"76561199231450786","🅲ˇThree3ˇ","36","53","0.68","7","0.42","0.62","9","0","0","0","377","19","{""(WTH) KAISER Mtbb"":4,""(WTH) Zhong Xina"":1,""(WTH) Neffex"":5,""(WTH) Guinness"":2,""(WTH) .spxnk"":1,""(WTH) Desper"":2,""(WTH) delete"":1,""(WTH) BABY SharK ｼ 2.0"":2,""🅷 (WTH) matziti"":2,""(WTH) John ツ"":3,""(WTH) DrDoof"":7,""(WTH) AlexGZ"":2,""(WTH) Conor"":1,""(WTH) Drachi ッ"":1,""(WTH) ya boy"":2,""(WTH) blue 鸡肉面"":1,""(WTH) GingerSlushii"":1,""(WTH) Junior你狗屎"":4,""(WTH) ㋡ Crusaderxx ❀"":1,""(WTH) Sgt. Rico"":1,""(WTH) Raptor uK™"":2,""(WTH) Wolfi"":2,""(WTH) gavrich"":5}","{""(WTH) KAISER Mtbb"":2,""(WTH) Voape"":1,""(WTH) Zhong Xina"":1,""(WTH) Neffex"":5,""(WTH) Guinness"":1,""(WTH) .spxnk"":1,""(WTH) Desper"":1,""(WTH) delete"":2,""🅷 (WTH) matziti"":1,""Lazei"":1,""(WTH) John ツ"":2,""(WTH) DrDoof"":1,""(WTH)Watsonater3000"":2,""(WTH) Conor"":1,""(WTH) GingerSlushii"":2,""(WTH) Junior你狗屎"":1,""(WTH) ㋡ Crusaderxx ❀"":1,""(WTH) MDMaris"":1,""(WTH) era"":1,""(WTH) Sgt. Rico"":1,""(WTH) Zota"":4,""(WTH) Raptor uK™"":1,""(WTH) Wolfi"":1,""(WTH) ✯Kongo"":1}","354","305","920","180","{""BAZOOKA"":1,""SATCHEL"":1,""M1 GARAND"":25,""M2 AP MINE"":1,""MK2 GRENADE"":3,""M1A1 THOMPSON"":4,""M97 TRENCH GUN"":1}","{""HULL MG34 [Sd.Kfz.181 Tiger 1]"":1,""STG44"":13,""GEWEHR 43"":17,""150MM HOWITZER [sFH 18]"":5,""M43 STIELHANDGRANATE"":1,""SATCHEL"":1,""MG42"":5,""KARABINER 98K"":2,""FG42 x4"":3,""MP40"":5}"
